#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
RALLY_POINT_NAVY_MERGE_INFO;目的地への到着時に海軍ユニットを合流させるかどうか。\n（一番大きいユニットに合流）;;;;;;;;;;;;x
RALLY_POINT_NAVY_PROVINCE_MERGE_INFO;ここに到着した海軍ユニットはすべて一番大きいユニットに合流する。;;;;;;;;;;;;x
BUDGET_INTERNALLY_SOLD_STOCKPILE;備蓄を建設計画に売却：§Y$VAL$§W;;;;;;;;;;;;x
OL_VIEW_RALLYPOINTS_NAVY_TOOLTIP;付近で建造された船はすべて§Y$PROV$§Wへ向かいます。;;;;;;;;;;;;x
OL_VIEW_RALLYPOINTS_NAVY_MERGE_TOOLTIP;到着時にそこにいる一番大きいユニットと合流します。;;;;;;;;;;;;x
ARMY_SPLIT_AND_LOAD_DESC_1;§Y$UNIT$§Wを§G$NUM$§W隻の船に分割：;;;;;;;;;;;;x
ARMY_SPLIT_AND_LOAD_DESC_2; - §Y$NAVY$§W（重量$NUM$）;;;;;;;;;;;;x
ARMY_SPLIT_AND_LOAD_DESC_3;§R輸送可能な重量（$NUM$）を越える陸軍は乗ることができません。§W;;;;;;;;;;;;x
UW_NOT_POSSIBLE_TO_ATTACH;ここには付属させることのできる味方ユニットがいません;;;;;;;;;;;;x
UW_UNITS_ATTACHED;次のユニットが付属しています：;;;;;;;;;;;;x
UW_ATTACH_TO;$NAME$に付属させる。;;;;;;;;;;;;x
UW_DETACH_FROM;$NAME$への付属を解除。;;;;;;;;;;;;x
IW_SUPPLY_COST;このユニットへの補給に1日§Y$VAL$§W¤かかります。;;;;;;;;;;;;x
HAS_NOT_CULTURE_CORE;$CUL$は$WHERE$の主流文化でない\n;;;;;;;;;;;;x
HAS_CULTURE_CORE;$CUL$は$WHERE$の主流文化である\n;;;;;;;;;;;;x
PROMOTION_EFFECT_FROM_ADMIN;行政効率が昇格速度に与える影響：§Y$PERCENTAGE$§W;;;;;;;;;;;;x
OUTLINER_TOOLTIP_FACTORY_OCCUPANCY;この地域の工場の雇用状況：$PERC$;;;;;;;;;;;;x
REVOLTALLIANCE_LOG;革命です！　同盟関係が崩壊しました！;;;;;;;;;;;;x
tut_5b_12b;施政方針タブをクリックして継続。;;;;;;;;;;;;x
tut_5b_14b;運動タブをクリックして継続。;;;;;;;;;;;;x
Workforce;労働力;;;;;;;;;;;;x
Ideology;イデオロギー;;;;;;;;;;;;x
SELL;売却;;;;;;;;;;;;x
BUY;購入;;;;;;;;;;;;x
Start Research;研究開始;;;;;;;;;;;;x
Maneuver;機動;;;;;;;;;;;;x
LEDGER;国勢台帳;;;;;;;;;;;;x
OK;OK;;;;;;;;;;;;x
TOPBAR_POPULATION;成人男子の人口は$CURR$人です。§Y$DAYS$§W日間の変化は$CHANGE$人です。;;;;;;;;;;;;x
DIG_IN_TOOLTIP_1;現在の塹壕レベル：$LEV$/$MAX$。;;;;;;;;;;;;x
DIG_IN_TOOLTIP_2;塹壕レベルは§Y$DAYS$§W日で§G+$VAL$§W上がります。;;;;;;;;;;;;x
in_bankrupcy;財政破綻;;;;;;;;;;;;x
in_bankrupcy_desc;財政が破綻しました！;;;;;;;;;;;;x
