#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
AI_FEARS_US_TITLE1;$TAG_0_0$、我が国の力を恐れる！;;;;;;;;;;;;x
AI_FEARS_US_DESC1_LONG;駐$TAG_0_0$特派員からの報告によると、過去数ヵ月にわたり軍最高幹部を含む一連の会議が首都で開催された模様。これら会議の主要テーマは、宣戦布告され、我が軍が侵攻してくる可能性を含む架空のシナリオである。対抗措置や、必要に迫られればゲリラ戦に持ち込む方法さえ議論された。$TAG_0_0$軍最高司令官は最悪の状況に備えているらしい。彼らは我が国に恐れをなしているようだ！;;;;;;;;;;;;x
AI_FEARS_US_DESC1_MEDIUM;$TAG_0_0$の匿名情報筋は、政府が最悪の状況に備えていると報じている。我が国からの宣戦布告を含む架空のシナリオの可能性を想定、軍の最高幹部は我が軍の力が恐ろしいと考えている！;;;;;;;;;;;;x
AI_FEARS_US_DESC1_SHORT;$TAG_0_0$の匿名の情報筋からの報告によると、首都で一連の軍事会議が行われている模様。彼らは我が軍に侵攻される可能性を深刻に考えているようだ！;;;;;;;;;;;;x
AI_FEARS_US_TITLE2;$TAG_0_0$、我が国の襲来を恐れる！;;;;;;;;;;;;x
AI_FEARS_US_DESC2_LONG;先日、$TAG_0_0$の新聞に載った記事が、かの国に衝撃を与えている。我が国との冷え切った関係の詳細な分析と相対的な軍事力の慎重な比較により、両国がまもなく戦争状態に陥り、そしてその日が来れば$TAG_0_0$の存在そのものが脅かされるであろう、との結論を導き出したからである。エリート層も平民層も$TAG_0_0$市民は異口同音に、避けられない脅威を減らすため、より強大な国との同盟を政府に要求している。;;;;;;;;;;;;x
AI_FEARS_US_DESC2_MEDIUM;先日、$TAG_0_0$の新聞に載った記事が、かの国に衝撃を与えている。編集者が、我が国との冷え切った関係を詳細に分析した結果、新たな安全保障策がなければ、遠からず両国が戦争状態に陥る可能性があると結論付けたからである。;;;;;;;;;;;;x
AI_FEARS_US_DESC2_SHORT;先日、$TAG_0_0$の新聞に載った記事が、かの国に衝撃を与えている。我が国との冷え切った関係を分析した結果、戦争は避けられないと結論付けたからである。;;;;;;;;;;;;x
AI_FEARS_US_TITLE3;$TAG_0_0$が侮辱！;;;;;;;;;;;;x
AI_FEARS_US_DESC3_LONG;偏見と憎悪が$TAG_0_0$を覆っている。月曜日には、$TAG_0_0$の外相が在$TAG_0_0$大使館の芝生の上で我が国の大使を平手打ちしたことで、侮辱の大合唱が高まり、新たな段階に達した。コメントを求められた時、我が国の外務大臣は「これこそ彼らが文明的な振る舞いをするなどと信用できない何よりの証拠だ」と述べて、「$TAG_0_0$は野蛮人と恥知らずが支配している、これら哀れな者たちを一刻も早く根絶した方が良い」と語った。外交ルートは今のところ開かれたままだが、もはや戦争は避けられないかもしれない。;;;;;;;;;;;;x
AI_FEARS_US_DESC3_MEDIUM;偏見と憎悪が$TAG_0_0$を覆っている。月曜日に、$TAG_0_0$の外相が我が国の大使を平手打ちしたのだ。我が国の外務大臣は「$TAG_0_0$は野蛮人と恥知らずが支配している、これら哀れな者たちを一刻も早く根絶した方が良い」と語った。;;;;;;;;;;;;x
AI_FEARS_US_DESC3_SHORT;月曜に$TAG_0_0$の外相が我が国の大使を平手打ちした。$TAG_0_0$は野蛮人と恥知らずが支配しており、一刻も早く根絶された方が良い。;;;;;;;;;;;;x
AI_FEARS_OTHER_TITLE1;$TAG_0_0$の恐怖;;;;;;;;;;;;x
AI_FEARS_OTHER_DESC1_LONG;先日、$TAG_0_0$の新聞に載った記事が、かの国に衝撃を与えている。$TAG_0_1$との冷え切った関係の詳細な分析と相対的な軍事力の慎重な比較により、両国がまもなく戦争状態に陥り、そしてその日が来れば$TAG_0_0$の存在そのものが脅かされるであろう、との結論を導き出したからである。エリート層も平民層も$TAG_0_0$市民は異口同音に、避けられない脅威を減らすため、より強大な国との同盟を政府に要求している。;;;;;;;;;;;;x
AI_FEARS_OTHER_DESC1_MEDIUM;先日、$TAG_0_0$の新聞に載った記事が、全土に衝撃を与えている。編集者が$TAG_0_1$との冷え切った関係を詳細に分析した結果、新たな安全保障策がなければ、遠からず両国が戦争状態に陥る可能性があると結論付けたからである。;;;;;;;;;;;;x
AI_FEARS_OTHER_DESC1_SHORT;先日、$TAG_0_0$の新聞に載った記事が、全土に衝撃を与えている。$TAG_0_1$との冷え切った関係を分析した結果、戦争は避けられないとの結論付けたからである。;;;;;;;;;;;;x
AI_FEARS_OTHER_TITLE2;$TAG_0_0$の恐怖;;;;;;;;;;;;x
AI_FEARS_OTHER_DESC2_LONG;$TAG_0_0_ADJ$政界内部からの報告によると全ての高官に深刻な不安と恐怖が広がっているようだ。$TAG_0_1$との対立が国際紛争を引き起こし、$TAG_0_0$は力を失うかもしれないと多くが予測している。それ故に彼らは戦争が起きる可能性を考慮して具体的な準備をしていると噂されている。恐怖は民衆にも広がっているらしく悲惨な敗北という最悪の結果も予想されている。;;;;;;;;;;;;x
AI_FEARS_OTHER_DESC2_MEDIUM;$TAG_0_1$のふるまいについて、$TAG_0_0$政府高官の気分は憂慮一色だ。かの国の動静を常に注視しているので、両国間の戦争の結果、$TAG_0_0$の無残な敗北を恐れる声が多いのである。;;;;;;;;;;;;x
AI_FEARS_OTHER_DESC2_SHORT;地元の報道を通じて$TAG_0_0$の政府や民衆は、広まった$TAG_0_1$の軍事力の恐怖に苦しんでいるようである。詳細は4面;;;;;;;;;;;;x
AI_LOVES_US_TITLE1;$TAG_0_0$は我が国最良の友邦;;;;;;;;;;;;x
AI_LOVES_US_DESC1_LONG;$TAG_0_0$の人々を親友と考えたことは？あるのかもしれない。しかし彼らは確かに我が国を、戦うためではなく友好のための目標と見なしているようだ！外交官や使節団が我が国の首都に来訪し、戦争が起こった場合には、両国の同盟を支持する発言をしている。「この困難な時代に相互に支援を誓わなければならないのも不思議ではない。貴国の周辺国は互いに敵意を抱いている。まさかの時の友こそ真の友である!」と外交官はインタビューで語った。;;;;;;;;;;;;x
AI_LOVES_US_DESC1_MEDIUM;我が国首都に駐在する$TAG_0_0$外交官らは、二国間同盟の支持を率直に語っている。政府筋によると、両国関係はかつてないほど深く、近いうちに相互軍事支援を約束することさえありうるという。;;;;;;;;;;;;x
AI_LOVES_US_DESC1_SHORT;$TAG_0_0$政府と我が国の関係はこれまでにないほど良くなった。政治評論家によれば、かの国は我が国を平時と戦時を問わず潜在的盟友だと考えているという。;;;;;;;;;;;;x
AI_LOVES_US_TITLE2;$TAG_0_0$は我が国と共にある！;;;;;;;;;;;;x
AI_LOVES_US_DESC2_LONG;$TAG_0_0$の新聞に、我が国との良好な関係を描き出す記事が掲載された。その記事の書き手は、信頼と友情に基づく平和的な協力の例を数多く挙げ、両国が友人・兄弟であることを宣言した。同紙は「信用できる・信頼できる・不動」などの言葉を使って両国関係を説明し、$TAG_0_0$政府が共通の利益と目標を追求し、相互の保証を強化するために我が国の利益と目標との協調を継続するよう促した。;;;;;;;;;;;;x
AI_LOVES_US_DESC2_MEDIUM;$TAG_0_0$の新聞に、我が国との良好な関係を描き出す記事が掲載された。その記事の書き手は、信頼と友情に基づく平和的な協力の例を数多く挙げ、両国が友人・兄弟であることを宣言した。;;;;;;;;;;;;x
AI_LOVES_US_DESC2_SHORT;$TAG_0_0$の新聞に、我が国との良好な関係を描き出す記事が掲載された。その記事の書き手は、自国政府が我が国の政策との協調を継続するよう促した。;;;;;;;;;;;;x
AI_LOVES_US_TITLE3;$TAG_0_0$は自身の立場を知っている！;;;;;;;;;;;;x
AI_LOVES_US_DESC3_LONG;$TAG_0_0$にも世間の常識が広まったようだ。政府や国民が$OURCOUNTRY$に夢中になり続けているからである。政治・軍事・文化の分野における我が国の明らかな優越性は、哀れな愚民といえども認めざるを得ないようだ。$TAG_0_0$の外相は、我が国の上層部に恩を着せようとする恥ずかしい言動として「我々は$OURCOUNTRY$の父親のような指導を歓迎する」「両国の友好関係が長く続き、お互いの利益になりますように」と述べた。そうなるかどうかはまだ分からない。;;;;;;;;;;;;x
AI_LOVES_US_DESC3_MEDIUM;$TAG_0_0$の首都にも世間の常識が広まったようだ。政府や国民が$OURCOUNTRY$全てのものに魅了され続けているからである。政治・軍事・文化の分野における我が国の明白な優越性は、哀れな愚民といえども認めざるを得ないようだ。;;;;;;;;;;;;x
AI_LOVES_US_DESC3_SHORT;$TAG_0_0$の政府や国民は$OURCOUNTRY$に魅了され続けている。勢力圏内の全てにおいて、我が国の明らかな優越性は容易に認めざるを得ないからだ。;;;;;;;;;;;;x
AI_LOVES_OTHER_TITLE1;$TAG_0_0$の関係;;;;;;;;;;;;x
AI_LOVES_OTHER_DESC1_LONG;$TAG_0_0_ADJ$の新聞の記事には$TAG_0_1$との友好関係が描かれている。記者は信頼と友情に基づく平和的協力の数々の事例を引き合いに出し、両国は友人であり兄弟であると断言した。記事は「信頼できる 」、「確固たる 」、「頼もしい」などの言葉を使って彼らとの関係を説明している。新聞は共通の利益を追求し、相互の結束と保証を強化するために$TAG_0_1$の政策と連携し続けるよう$TAG_0_0$政府に促した。;;;;;;;;;;;;x
AI_LOVES_OTHER_DESC1_MEDIUM;$TAG_0_0$の新聞に、$TAG_0_1$との良好な関係を描き出す記事が掲載された。その記事の書き手は、信頼と友情に基づく平和的な協力の例を数多く挙げ、両国が友人・兄弟であることを宣言した。;;;;;;;;;;;;x
